SPECTRUM - MS,
VI-143.raw,
FTMS + p ESI Full ms [200.00-3000.00],
Scan #: 17-31,
RT: 0.30-0.56,
AV: 15,
SB: 19  0.01-0.34 ,
Data points: 67852,
Mass,Intensity
448.248715,0
448.250507,0
448.252299,0
448.254092,2.566852
448.255884,19.09407
448.257676,51.002735
448.259468,67.68238
448.26126,55.384695
448.263052,24.492285
448.264845,0.02337
448.266637,0
448.268429,0
448.270221,0
448.272013,0
448.295313,0
448.297106,0
448.298898,0
448.300691,0
448.302483,0.00102
448.304275,0
448.306068,0
448.30786,0
448.309653,0
448.31503,0
448.316823,0
448.318615,0
448.320408,0
448.3222,1.641525
448.323993,8.795214
448.325785,10.672779
448.327578,10.492813
448.329371,8.267775
448.331163,4.172695
448.332956,0.012172
448.334748,0
448.336541,0
448.338334,0
448.340126,0
448.849671,0
448.851467,0
448.853263,0
448.855058,0
448.856854,1.643368
448.85865,9.086652
448.860446,12.321811
448.862241,13.299167
448.864037,11.600747
448.865833,6.717775
448.867629,0.019654
448.869425,0
448.87122,0
448.873016,0
448.874812,0
448.952044,0
448.95384,0
448.955636,0
448.957433,0
448.959229,6.873904
448.961026,36.992027
448.962822,44.588685
448.964618,47.300527
448.966415,19.730492
448.968211,0
448.970008,0
448.971804,0
448.9736,20.261756
448.975397,43.092995
448.977193,42.580054
448.97899,23.177655
448.980786,0.02216
448.982583,0
448.984379,0
448.986176,0
448.987972,0
449.201836,0
449.203634,0
449.205432,0
449.207229,0
449.209027,6.993617
449.210825,49.625307
449.212623,125.23525
449.214421,164.696046
449.216219,146.626711
449.218017,89.01186
449.219815,35.595129
449.221613,0.034029
449.223411,0
449.225208,0
449.227006,0
449.228804,2.987423
449.230602,92.08491
449.2324,325.467606
449.234198,509.651787
449.235996,538.3945
449.237794,398.689025
449.239592,204.988576
449.241391,88.304654
449.243189,40.637011
449.244987,0.038854
449.246785,0
449.248583,0
449.250381,0
449.252179,0
449.253977,0
449.255775,8.759716
449.257573,42.748345
449.259372,59.478392
449.26117,66.121998
449.262968,69.226893
449.264766,141.348559
449.266564,509.679439
449.268363,1335.604256
449.270161,2158.10239
449.271959,2440.12135
449.273757,1977.923702
449.275555,1104.370487
449.277354,362.734008
449.279152,46.150467
449.28095,0.043888
449.282749,0
449.284547,0
449.286345,0
449.288144,0
449.685839,0
449.68764,0
449.689441,0
449.691241,0
449.693042,1.601826
449.694843,7.964622
449.696644,11.134227
449.698444,11.74757
449.700245,8.908207
449.702046,3.865392
449.703847,0.011319
449.705648,0
449.707449,0
449.709249,0
449.71105,0
450.26082,0
450.262625,0
450.264429,0
450.266233,0
450.268037,0.721602
450.269841,53.490555
450.271646,198.307571
450.27345,315.99718
450.275254,331.428797
450.277058,233.484435
450.278863,94.210208
450.280667,15.812109
450.282471,0.015102
450.284276,0
450.28608,0
450.287884,0
450.289689,0
450.320364,0
450.322169,0
450.323973,0
450.325778,0
450.327582,7.022558
450.329387,38.593652
450.331191,49.004345
450.332996,50.605675
450.334801,46.572783
450.336605,44.087006
450.33841,43.894246
450.340215,31.896761
450.342019,0.030602
450.343824,0
450.345629,0
450.347433,0
450.349238,0
450.351043,0
450.352847,0
450.354652,30.502213
450.356457,70.218081
450.358262,85.103602
450.360066,73.306125
450.361871,42.47561
450.363676,0.047269
450.365481,0
450.367286,0
450.36909,0
450.370895,0
450.719431,0
450.721238,0
450.723045,0
450.724852,0
450.726659,9.258477
450.728466,32.836013
450.730273,50.261059
450.73208,56.88963
450.733887,50.948661
450.735694,26.921535
450.737501,0.025839
450.739308,0
450.741115,0
450.742922,0
450.744729,0
451.21132,0
451.21313,0
451.214939,0
451.216749,0
451.218559,19.144019
451.220369,42.88139
451.222179,51.910991
451.223989,61.032173
451.225799,74.994759
451.227609,86.36126
451.229419,83.267183
451.231229,64.829795
451.233039,40.136813
451.234849,13.539768
451.236659,0.012996
451.238469,0
451.240279,0
451.242089,0.145664
451.243899,30.917845
451.24571,150.976487
451.24752,432.860938
451.24933,719.68568
451.25114,809.081906
451.25295,636.803655
451.25476,323.733901
451.25657,82.23465
451.25838,0.078863
451.260191,0
451.262001,0
451.263811,0
451.265621,0
451.441264,0
451.443075,0
451.444886,0
451.446698,0
451.448509,8.941038
451.45032,22.938657
451.452132,33.651467
451.453943,42.974975
451.455754,18.495792
451.457566,0.017773
451.459377,0
451.461189,0
451.463,0
451.464811,0
452.039579,0
452.041394,0
452.043209,0
452.045024,0
452.046839,21.068165
452.048654,27.66281
452.050469,8.915647
452.052284,0.017622
452.054099,0
452.055914,0
452.057729,0
452.059543,0
452.866482,0
452.868302,0
452.870121,0
452.871941,0
452.873761,6.488177
452.875581,36.943679
452.877401,52.961758
452.879221,55.881135
452.881041,45.278491
452.882861,24.811682
452.884681,0.023928
452.886501,0
452.888321,0
452.890141,0
452.891961,0
453.216097,0
453.217919,0
453.219741,0
453.221563,0
453.223385,5.123047
453.225207,27.889585
453.227029,48.417906
453.228851,55.098019
453.230673,45.575043
453.232495,25.13495
453.234317,0.024259
453.23614,0
453.237962,0
453.239784,0
453.241606,0
454.027962,0
454.029789,0
454.031616,0
454.033443,0
454.03527,4.538945
454.037097,33.886188
454.038924,86.676173
454.040751,113.326043
454.042578,109.546104
454.044405,73.854516
454.046232,28.620257
454.048059,5.639666
454.049886,0.012091
454.051713,0
454.05354,0
454.055367,0
454.057194,0
454.485024,0
454.486853,0
454.488683,0
454.490513,0
454.492342,3.544953
454.494172,23.651122
454.496002,56.121593
454.497831,72.790333
454.499661,63.685819
454.501491,32.498404
454.503321,0.031448
454.50515,0
454.50698,0
454.50881,0
454.51064,0
455.223261,0
455.225095,0
455.226929,0
455.228763,0
455.230597,7.39315
455.232432,41.067019
455.234266,54.820265
455.2361,55.216752
455.237934,44.998037
455.239768,26.600278
455.241602,0.025788
455.243437,0
455.245271,0
455.247105,0
455.248939,0
455.819925,0
455.821762,0
455.8236,0
455.825438,0
455.827276,4.162856
455.829113,25.867256
455.830951,47.185058
455.832789,57.022491
455.834627,52.985409
455.836464,42.099401
455.838302,26.219803
455.84014,0.025454
455.841978,0
455.843816,0
455.845653,0
455.847491,0
456.301782,0
456.303622,0
456.305463,0
456.307304,0
456.309144,5.213052
456.310985,45.390569
456.312826,117.371748
456.314666,185.971778
456.316507,207.056867
456.318348,167.667068
456.320188,94.092672
456.322029,21.203403
456.32387,0.02054
456.325711,0
456.327551,0
456.329392,0
456.331233,0
456.469323,0
456.471165,0
456.473006,0
456.474848,0
456.47669,11.771167
456.478531,37.755347
456.480373,49.501079
456.482215,51.413926
456.484056,40.419611
456.485898,18.092987
456.48774,0.017578
456.489582,0
456.491423,0
456.493265,0
456.495107,0
457.026001,0
457.027846,0
457.029691,0
457.031536,0
457.033381,0.005401
457.035226,0
457.037072,0
457.038917,0
457.040762,0
457.144104,0
457.145949,0
457.147795,0
457.149641,0
457.151487,18.757651
457.153332,44.853131
457.155178,58.886739
457.157024,64.175745
457.15887,55.318295
457.160715,22.919921
457.162561,0.022296
457.164407,0
457.166253,0
457.168099,0
457.169945,0
457.254866,0
457.256713,0
457.258559,0
457.260405,0
457.262252,8.046257
457.264098,11.163715
457.265945,0
457.267791,0
457.269638,17.366415
457.271484,58.223321
457.27333,79.80376
457.275177,83.428444
457.277023,52.50679
457.27887,38.708842
457.280717,15.191222
457.282563,0.014771
457.28441,0
457.286256,0
457.288103,0
457.289949,0
457.341658,0
457.343505,0
457.345352,0
457.347199,0
457.349046,3.460331
457.350893,20.879845
457.35274,28.163999
457.354587,17.449396
457.356434,0.016988
457.358281,0
457.360128,0
457.361975,0
457.363822,0
457.69647,0
457.698319,0
457.700168,0
457.702017,0
457.703866,12.475553
457.705715,35.252549
457.707564,47.878183
457.709414,49.97773
457.711263,39.689379
457.713112,16.572681
457.714961,0.016141
457.71681,0
457.718659,0
457.720509,0
457.722358,0
457.999865,0
458.001716,0
458.003567,0
458.005418,0
458.007269,1.871108
458.00912,9.095473
458.010971,12.247175
458.012822,13.91653
458.014673,12.013438
458.016524,6.511079
458.018375,0.019634
458.020226,0
458.022077,0
458.023928,0
458.025779,0
458.09983,0
458.101681,0
458.103533,0
458.105384,0
458.107236,1.59937
458.109087,7.720932
458.110939,10.038636
458.11279,11.145083
458.114642,11.514899
458.116494,10.755751
458.118345,7.072696
458.120197,0.021356
458.122048,0
458.1239,0
458.125752,0
458.127603,0
458.260952,0
458.262805,0
458.264657,0
458.26651,0
458.268362,8.228142
458.270215,0.535921
458.272068,0
458.27392,0
458.275773,3.826144
458.277625,30.111324
458.279478,16.336883
458.28133,0.025258
458.283183,0
458.285036,0
458.286888,0
458.288741,7.661436
458.290593,35.690416
458.292446,74.522921
458.294299,98.160517
458.296151,89.575245
458.298004,52.472096
458.299857,14.39424
458.30171,0.01402
458.303562,0
458.305415,0
458.307268,0
458.309121,0
458.310973,17.504688
458.312826,47.650718
458.314679,61.557504
458.316532,62.461369
458.318385,52.261572
458.320237,24.341066
458.32209,0.023743
458.323943,0
458.325796,0
458.327649,0
458.329502,0
458.551929,0
458.553784,0
458.555638,0
458.557492,0
458.559346,15.754509
458.561201,40.001097
458.563055,48.440172
458.564909,51.805644
458.566764,51.337489
458.568618,46.470301
458.570472,23.193208
458.572327,0.022639
458.574181,0
458.576035,0
458.57789,0
458.579744,0
458.852464,0
458.85432,0
458.856176,0
458.858032,0
458.859888,1.802845
458.861744,8.857797
458.8636,11.990511
458.865456,12.920475
458.867313,12.075038
458.869169,9.769787
458.871025,5.523806
458.872881,0.016707
458.874737,0
458.876593,0
458.87845,0
458.880306,0
458.889587,0
458.891444,0
458.8933,0
458.895156,0
458.897012,8.113208
458.898869,14.089944
458.900725,0
458.902582,0
458.904438,0
458.906294,0
458.911863,0
458.91372,0
458.915576,0
458.917433,0
458.919289,5.189284
458.921146,29.936943
458.923002,45.883122
458.924859,51.773647
458.926715,48.63431
458.928572,42.120268
458.930428,29.297246
458.932285,0.028634
458.934141,0
458.935998,0
458.937854,0
458.939711,0
459.013984,0
459.015841,0
459.017698,0
459.019555,0
459.021412,28.394113
459.023269,66.962062
459.025126,85.203921
459.026983,68.72798
459.02884,36.317732
459.030698,19.110165
459.032555,0.018659
459.034412,0
459.036269,0
459.038126,0
459.039983,0
459.257353,0
459.259212,0
459.26107,0
459.262929,0
459.264787,0.006896
459.266646,0
459.268504,0
459.270363,0
459.272222,0
459.651613,0
459.653474,0
459.655335,0
459.657196,0
459.659056,5.529704
459.660917,27.445809
459.662778,48.848303
459.664639,55.709625
459.6665,45.02917
459.668361,23.180669
459.670222,0.02268
459.672083,0
459.673945,0
459.675806,0
459.677667,0
460.024021,0
460.025885,0
460.027748,0
460.029611,0
460.031474,4.653938
460.033337,44.160635
460.035201,135.684528
460.037064,205.162314
460.038927,204.381665
460.04079,138.741864
460.042654,63.559768
460.044517,19.94343
460.04638,0.019505
460.048244,0
460.050107,0
460.05197,0
460.053834,0
460.104148,0
460.106012,0
460.107876,0
460.109739,0
460.111603,14.031134
460.113467,45.97235
460.115331,98.636008
460.117194,144.005094
460.119058,161.301834
460.120922,120.39962
460.122786,43.298409
460.124649,0
460.126513,0.005569
460.128377,0
460.130241,0
460.132105,0
460.133968,0
460.135832,0
460.137696,2.835575
460.13956,25.42811
460.141424,17.194896
460.143288,0
460.145152,25.141511
460.147016,147.315756
460.14888,245.296485
460.150744,229.904672
460.152607,81.739532
460.154471,0
460.156335,0.022531
460.158199,0
460.160063,0
460.161927,0
460.163791,0
460.240226,0
460.24209,0
460.243955,0
460.245819,0
460.247684,23.135703
460.249549,48.447599
460.251413,52.449086
460.253278,51.235701
460.255142,45.523706
460.257007,20.211141
460.258871,0.019793
460.260736,0
460.262601,0
460.264465,0
460.26633,0
460.296166,0
460.298031,0
460.299895,0
460.30176,0
460.303625,4.731657
460.30549,26.630029
460.307355,70.0287
460.30922,117.066834
460.311085,128.112827
460.31295,93.795974
460.314815,37.56288
460.316679,12.282043
460.318544,0.01202
460.320409,0
460.322274,0
460.324139,0
460.326004,0
460.628285,0
460.630152,0
460.632019,0
460.633885,0
460.635752,6.467337
460.637619,32.213099
460.639486,45.957868
460.641353,48.795222
460.64322,41.168626
460.645087,24.165397
460.646954,0.023698
460.648821,0
460.650688,0
460.652555,0
460.654422,0
460.886018,0
460.887886,0
460.889755,0
460.891623,0
460.893492,11.483539
460.89536,20.522483
460.897229,0
460.899097,0
460.900965,0
460.902834,0
461.132748,0
461.134617,0
461.136487,0
461.138357,0
461.140227,1.710506
461.142097,8.208375
461.143967,10.644243
461.145837,23.880767
461.147707,49.371937
461.149577,72.121122
461.151447,79.175202
461.153317,62.873148
461.155187,22.582812
461.157057,0.022135
461.158927,0
461.160798,0
461.162668,0
461.164538,0
461.222517,0
461.224387,0
461.226257,0
461.228128,0
461.229998,86.754069
461.231869,396.882308
461.23374,712.429416
461.23561,836.993022
461.237481,676.195206
461.239351,362.477112
461.241222,96.171685
461.243092,2.019599
461.244963,0.001891
461.246833,0
461.248704,0
461.250575,0
461.252445,0
461.256187,0
461.258057,0
461.259928,0
461.261799,0
461.263669,9.773277
461.26554,117.108039
461.267411,454.981324
461.269282,908.718569
461.271152,1151.508224
461.273023,1010.072499
461.274894,582.667109
461.276765,166.505826
461.278635,2.219993
461.280506,0
461.282377,0
461.284248,0
461.286119,0
461.789789,0
461.791663,0
461.793537,0
461.795411,0
461.797285,7.315252
461.799159,40.265349
461.801033,55.012427
461.802907,59.270672
461.804781,53.826363
461.806655,40.832551
461.808529,20.632071
461.810403,0.020277
461.812277,0
461.814151,0
461.816025,0
461.817899,0
462.136658,0
462.138534,0
462.14041,0
462.142286,0
462.144162,102.852385
462.146038,184.281952
462.147914,139.191839
462.149791,18.300313
462.151667,0
462.153543,0.013305
462.155419,0
462.157295,8.615527
462.159171,43.467153
462.161047,84.042795
462.162924,109.742751
462.1648,113.678735
462.166676,93.824198
462.168552,50.418634
462.170428,0.049593
462.172305,0
462.174181,0
462.176057,0
462.177933,0
462.22672,0
462.228597,0
462.230474,0
462.23235,0
462.234227,8.601921
462.236103,43.606813
462.23798,63.988134
462.239857,64.2811
462.241733,44.944192
462.24361,19.499611
462.245487,0.019175
462.247363,0
462.24924,0
462.251117,0
462.252994,0
462.346844,0
462.348722,0
462.350599,0
462.352476,0
462.354354,14.618455
462.356231,49.232356
462.358109,65.013697
462.359986,59.881273
462.361863,41.198812
462.363741,17.985609
462.365618,0.017691
462.367496,0
462.369373,0
462.37125,0
462.373128,0
462.856014,0
462.857895,0
462.859775,0
462.861655,0
462.863536,7.727242
462.865416,40.016152
462.867297,45.337983
462.869177,47.353379
462.871058,43.574804
462.872938,30.392292
462.874819,0.029951
462.876699,0
462.87858,0
462.88046,0
462.882341,0
463.132558,0
463.13444,0
463.136322,0
463.138204,0
463.140086,4.915118
463.141968,67.889702
463.143851,202.1017
463.145733,321.567352
463.147615,351.434388
463.149497,292.951767
463.151379,185.909832
463.153261,95.698891
463.155144,56.140796
463.157026,0.055338
463.158908,0
463.16079,0
463.162673,0
463.164555,0
463.181496,0
463.183378,0
463.185261,0
463.187143,0
463.189026,3.375234
463.190908,38.809303
463.192791,87.708793
463.194673,111.665959
463.196556,94.471104
463.198438,72.79955
463.200321,87.089686
463.202203,103.933562
463.204086,124.592485
463.205968,120.86421
463.207851,95.757385
463.209733,91.506262
463.211616,99.657302
463.213498,127.265395
463.215381,126.550092
463.217264,93.380967
463.219146,38.118779
463.221029,0.037555
463.222911,0
463.224794,7.806729
463.226677,38.629142
463.228559,57.009798
463.230442,59.75917
463.232325,44.566179
463.234207,20.285632
463.23609,0.019991
463.237973,0
463.239856,0
463.241738,6.362825
463.243621,50.83965
463.245504,194.673935
463.247387,502.619726
463.24927,830.093789
463.251152,936.498065
463.253035,746.040377
463.254918,397.910292
463.256801,115.191071
463.258684,8.672109
463.260567,0.008446
463.262449,0
463.264332,0
463.266215,0
463.268098,0
463.271864,0
463.273747,0
463.27563,0
463.277513,0
463.279396,25.164778
463.281279,148.407268
463.283162,457.053513
463.285045,889.931606
463.286928,1125.03455
463.288811,987.339552
463.290694,577.962589
463.292577,193.70059
463.29446,33.962415
463.296343,0.033356
463.298226,0
463.300109,0
463.301993,0
463.303876,0
463.86556,0
463.867447,0
463.869334,0
463.87122,0
463.873107,44.126141
463.874993,93.06668
463.87688,115.163549
463.878767,91.094699
463.880653,36.387977
463.88254,0.046379
463.884427,0
463.886313,0
463.8882,0
463.890087,0
464.126016,0
464.127904,0
464.129792,0
464.13168,0
464.133568,16.87238
464.135457,32.835807
464.137345,27.99676
464.139233,11.526505
464.141121,19.034451
464.14301,25.688007
464.144898,24.959815
464.146786,13.837216
464.148674,7.14918
464.150563,0.021931
464.152451,0
464.154339,0
464.156228,0
464.158116,0
464.277105,0
464.278994,0
464.280883,0
464.282772,0
464.284661,16.587195
464.28655,43.451087
464.288439,66.348044
464.290328,81.916304
464.292218,76.854982
464.294107,54.134803
464.295996,19.666093
464.297885,0.019412
464.299774,0
464.301664,0
464.303553,0
464.305442,0
464.596523,0
464.598414,0
464.600305,0
464.602196,0
464.604087,6.051684
464.605978,32.744767
464.607869,44.266914
464.60976,50.516169
464.611651,50.105092
464.613542,40.638613
464.615434,21.719906
464.617325,0.021472
464.619216,0
464.621107,0
464.622998,0
464.624889,0
465.075321,0
465.077215,0
465.079109,0
465.081003,0
465.082897,1.137173
465.084791,0
465.086685,0
465.088579,0
465.090473,0
465.194663,0
465.196558,0
465.198452,0
465.200347,0
465.202242,1.537161
465.204136,7.498068
465.206031,9.976474
465.207926,10.886625
465.209821,9.866659
465.211715,6.023717
465.21361,0.018598
465.215505,0
465.2174,0
465.219295,0
465.22119,0
465.230664,0
465.232559,0
465.234454,0
465.236349,0
465.238244,2.003733
465.240138,29.514363
465.242033,78.152405
465.243928,109.596182
465.245823,104.211917
465.247718,63.996846
465.249613,18.47377
465.251508,0.018258
465.253403,0
465.255298,0
465.257194,10.629644
465.259089,106.637078
